Log file open, 02/11/23 13:23:59
[2023.02.11-21.24.01:172][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.02.11-21.24.01:177][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.02.11-21.24.01:177][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.02.11-21.24.01:177][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.02.11-21.24.01:182][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.02.11-21.24.01:182][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.02.11-21.24.01:188][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.02.11-21.24.01:188][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.02.11-21.24.01:188][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.02.11-21.24.01:188][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.02.11-21.24.01:188][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.02.11-21.24.01:189][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.02.11-21.24.01:193][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.02.11-21.24.01:193][  0]LogTargetPlatformManager:   ADPCM
[2023.02.11-21.24.01:193][  0]LogTargetPlatformManager:   PCM
[2023.02.11-21.24.01:198][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.02.11-21.24.01:198][  0]LogTargetPlatformManager:   BINKA
[2023.02.11-21.24.01:203][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.02.11-21.24.01:203][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.02.11-21.24.01:203][  0]LogTargetPlatformManager:   OGG
[2023.02.11-21.24.01:207][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.02.11-21.24.01:207][  0]LogTargetPlatformManager:   OPUS
[2023.02.11-21.24.01:261][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager:   SF_METAL
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.02.11-21.24.01:267][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.02.11-21.24.01:273][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.02.11-21.24.01:273][  0]LogTargetPlatformManager:   VVM_1_0
[2023.02.11-21.24.01:273][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.02.11-21.24.01:273][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.02.11-21.24.01:273][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.02.11-21.24.01:273][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.02.11-21.24.01:273][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.02.11-21.24.01:273][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.02.11-21.24.01:276][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file D:/P4_Workspaces/Esteban_ZotRacer/ZotRacer/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.02.11-21.24.01:276][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.02.11-21.24.01:276][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file D:/P4_Workspaces/Esteban_ZotRacer/ZotRacer/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.11-21.24.01:276][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.02.11-21.24.01:307][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.02.11-21.24.01:307][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.11-21.24.01:307][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.02.11-21.24.01:319][  0]LogDerivedDataCache: Speed tests for C:/Users/Esteban/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.02.11-21.24.01:319][  0]LogDerivedDataCache: Display: Performance to C:/Users/Esteban/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.07ms. RandomReadSpeed=230.83MBs, RandomWriteSpeed=128.06MBs. Assigned SpeedClass 'Local'
[2023.02.11-21.24.01:320][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Esteban/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.02.11-21.24.01:320][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.02.11-21.24.01:320][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.02.11-21.24.01:320][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.02.11-21.24.01:320][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.02.11-21.24.01:321][  0]LogShaderCompilers: Guid format shader working directory is 6 characters bigger than the processId version (D:/P4_Workspaces/Esteban_ZotRacer/ZotRacer/Intermediate/Shaders/WorkingDirectory/9644/).
[2023.02.11-21.24.01:321][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Esteban/AppData/Local/Temp/UnrealShaderWorkingDir/44A709C34125F6C85CB6BA88EE79DC10/'.
[2023.02.11-21.24.01:321][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.02.11-21.24.01:321][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 3 workers.
[2023.02.11-21.24.02:394][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.02.11-21.24.02:649][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/P4_Workspaces/Esteban_ZotRacer/ZotRacer/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.02.11-21.24.02:649][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: ---
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: ---
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.02.11-21.24.03:261][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.02.11-21.24.03:399][  0]LogSlate: Using FreeType 2.10.0
[2023.02.11-21.24.03:400][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.02.11-21.24.03:454][  0]LogAssetRegistry: FAssetRegistry took 0.0204 seconds to start up
[2023.02.11-21.24.03:462][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.02.11-21.24.03:688][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.02.11-21.24.04:311][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: Available device profiles:
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC1200][00000BCDDCB8D800 52] GlobalDefaults, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC2800][00000BCDDCCF7800 52] Windows, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC2A00][00000BCDD62D0000 52] WindowsEditor, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC1A00][00000BCDDD8C7800 52] WindowsServer, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC2400][00000BCDDF985000 52] WindowsClient, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC1C00][00000BCDE5DB0000 52] IOS, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC1000][00000BCDE5DB5000 52] iPadAir2, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC3200][00000BCDE5DBA000 52] IPadPro, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC3400][00000BCDE5DB7800 52] iPadAir3, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC1800][00000BCDE5DBC800 52] iPadAir4, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC2000][00000BCDDD8C0000 52] iPadAir5, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC1E00][00000BCDE5DD0000 52] iPadMini4, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC3000][00000BCDE5DD5000 52] iPadMini5, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC2E00][00000BCDE5DD7800 52] iPadMini6, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC5000][00000BCDE5DB2800 52] iPhone6S, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC5200][00000BCDE5DDC800 52] iPhone7, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC5400][00000BCDE5DDA000 52] iPodTouch7, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC3C00][00000BCDE5DF0000 52] iPhone6SPlus, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC0C00][00000BCDE5DF5000 52] iPhone7Plus, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC0800][00000BCDE5DF7800 52] iPhoneSE, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC2200][00000BCDE5DFA000 52] iPhone8, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC0200][00000BCDE5DFC800 52] iPhone8Plus, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC4600][00000BCDE5DD2800 52] iPhoneX, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC0400][00000BCDE5E00000 52] iPhoneXS, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC5C00][00000BCDE5E05000 52] iPhoneXSMax, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC0A00][00000BCDE5E07800 52] iPhoneXR, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC4200][00000BCDE5E0A000 52] iPhone11, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC3800][00000BCDE5E0C800 52] iPhone11Pro, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC4A00][00000BCDE5DF2800 52] iPhone11ProMax, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC0000][00000BCDE5E10000 52] iPhoneSE2, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC4800][00000BCDE5E15000 52] iPhone12Mini, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC3E00][00000BCDE5E17800 52] iPhone12, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC5600][00000BCDE5E1A000 52] iPhone12Pro, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC2C00][00000BCDE5E1C800 52] iPhone12ProMax, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC4000][00000BCDE5E02800 52] iPhone13Mini, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC5A00][00000BCDE5E20000 52] iPhone13, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC4C00][00000BCDE5E25000 52] iPhone13Pro, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC3600][00000BCDE5E27800 52] iPhone13ProMax, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC6000][00000BCDE5E2A000 52] iPhoneSE3, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC0600][00000BCDE5E2C800 52] iPhone14, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC4E00][00000BCDE5E12800 52] iPhone14Plus, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC5E00][00000BCDE5E30000 52] iPhone14Pro, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC6800][00000BCDE5E35000 52] iPhone14ProMax, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC5800][00000BCDE5E37800 52] iPadPro105, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC6A00][00000BCDE5E3A000 52] iPadPro129, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC6E00][00000BCDE5E3C800 52] iPadPro97, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC7000][00000BCDE5E22800 52] iPadPro2_129, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC6200][00000BCDE5E40000 52] iPad5, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC6400][00000BCDE5E45000 52] iPad6, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC1600][00000BCDE5E47800 52] iPad7, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC7800][00000BCDE5E4A000 52] iPad8, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC3A00][00000BCDE5E4C800 52] iPad9, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC7A00][00000BCDE5E32800 52] iPad10, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC7E00][00000BCDE5E50000 52] iPadPro11, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC8000][00000BCDE5E55000 52] iPadPro2_11, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC7200][00000BCDE5E57800 52] iPadPro3_11, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC7400][00000BCDE5E5A000 52] iPadPro4_11, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC4400][00000BCDE5E5C800 52] iPadPro3_129, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC8800][00000BCDE5E42800 52] iPadPro4_129, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC2600][00000BCDE5E60000 52] iPadPro5_129, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC8A00][00000BCDE5E65000 52] iPadPro6_129, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC8E00][00000BCDE5E67800 52] AppleTV, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC9000][00000BCDE5E6A000 52] AppleTV4K, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC8200][00000BCDE5E6C800 52] AppleTV2_4K, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC8400][00000BCDE5E52800 52] TVOS, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCA800][00000BCDE5E82800 52] Mac, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCAA00][00000BCDE5E80000 52] MacEditor, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC9400][00000BCDE5E87800 52] MacClient, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCA400][00000BCDE5E8A000 52] MacServer, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC9600][00000BCDE5E62800 52] Linux, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC9200][00000BCDE5E8C800 52] LinuxEditor, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCAC00][00000BCDE5E90000 52] LinuxArm64Editor, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC7C00][00000BCDE5E95000 52] LinuxArm64, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC9800][00000BCDE5E97800 52] LinuxClient, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC8C00][00000BCDE5E9A000 52] LinuxArm64Client, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC9C00][00000BCDE5E9C800 52] LinuxServer, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC6C00][00000BCDE5E85000 52] LinuxArm64Server, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC8600][00000BCDE5EA0000 52] Android, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCB000][00000BCDE5EA5000 52] Android_Preview_OpenGL, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCA200][00000BCDE5EA7800 52] Android_Preview_Vulkan, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC6600][00000BCDE5EAA000 52] Android_Low, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC9E00][00000BCDE5EAC800 52] Android_Mid, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCB800][00000BCDE5E92800 52] Android_High, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC9A00][00000BCDE5EB0000 52] Android_Default, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCBA00][00000BCDE5EB5000 52] Android_Adreno4xx, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCBE00][00000BCDE5EB7800 52] Android_Adreno5xx_Low, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCC000][00000BCDE5EBA000 52] Android_Adreno5xx, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCB200][00000BCDE5EBC800 52] Android_Adreno6xx, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCB400][00000BCDE5EA2800 52] Android_Adreno6xx_Vulkan, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DC7600][00000BCDE5EC0000 52] Android_Adreno7xx, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCC800][00000BCDE5EC5000 52] Android_Adreno7xx_Vulkan, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCAE00][00000BCDE5EC7800 52] Android_Mali_T6xx, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCCA00][00000BCDE5ECA000 52] Android_Mali_T7xx, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCCE00][00000BCDE5ECC800 52] Android_Mali_T8xx, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCD000][00000BCDE5EB2800 52] Android_Mali_G71, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCC200][00000BCDE5ED0000 52] Android_Mali_G72, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCC400][00000BCDE5ED5000 52] Android_Mali_G72_Vulkan, 
[2023.02.11-21.24.04:311][  0]LogDeviceProfileManager: 	[00000BCDE5DCA600][00000BCDE5ED7800 52] Android_Mali_G76, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCD800][00000BCDE5EDA000 52] Android_Mali_G76_Vulkan, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCA000][00000BCDE5EDC800 52] Android_Mali_G77, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCDA00][00000BCDE5EC2800 52] Android_Mali_G77_Vulkan, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCDE00][00000BCDE5EE0000 52] Android_Mali_G78, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCE000][00000BCDE5EE5000 52] Android_Mali_G78_Vulkan, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCD200][00000BCDE5EE7800 52] Android_Mali_G710, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCD400][00000BCDE5EEA000 52] Android_Mali_G710_Vulkan, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCB600][00000BCDE5EEC800 52] Android_Xclipse_920, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCE800][00000BCDE5ED2800 52] Android_Xclipse_920_Vulkan, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCBC00][00000BCDE5EF0000 52] Android_Vulkan_SM5, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCEA00][00000BCDE5EF5000 52] Android_PowerVR_G6xxx, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCEE00][00000BCDE5EF7800 52] Android_PowerVR_GT7xxx, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCF000][00000BCDE5EFA000 52] Android_PowerVR_GE8xxx, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCEC00][00000BCDE5EFC800 52] Android_PowerVR_GM9xxx, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCFA00][00000BCDE5EE2800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCDC00][00000BCDE5F00000 52] Android_TegraK1, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCCC00][00000BCDE5F05000 52] Android_Unknown_Vulkan, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE5DCE400][00000BCDE5F07800 52] Oculus_Quest, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDE3AFFE00][00000BCDE5F0A000 52] Oculus_Quest2, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: 	[00000BCDDEB4E800][00000BCDE5F0C800 52] HoloLens, 
[2023.02.11-21.24.04:312][  0]LogDeviceProfileManager: Active device profile: [00000BCDE5DC2A00][00000BCDD62D0000 52] WindowsEditor
[2023.02.11-21.24.04:312][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.02.11-21.24.04:312][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/P4_Workspaces/Esteban_ZotRacer/ZotRacer/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.11-21.24.04:312][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.11-21.24.04:312][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/P4_Workspaces/Esteban_ZotRacer/ZotRacer/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.11-21.24.04:312][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
